Date,Percipitation in.,Snow Depth in.,Snowfall in.,Max Temp F,Min Temp F,Ave Wind Spd mph,FOG,Sleet,Smoke/Haze,Thunder
03/21/1958,0,15.98,0,35.96,28.94,,false,false,false,false
03/22/1958,0.03,17.01,0.98,35.06,28.94,,false,false,false,false
03/23/1958,0.02,17.01,0,37.94,30.02,,false,false,false,false
03/24/1958,0,15,0,48.02,32,,false,false,false,false
03/25/1958,0,14.02,0,42.98,24.98,,false,false,false,false
03/26/1958,0,12.99,0,48.92,21.02,,false,false,false,false
03/27/1958,0,12.99,0,46.94,19.04,,false,false,false,false
03/28/1958,0,10,0,44.96,24.08,,false,false,false,false
03/29/1958,0,7.99,0,51.98,17.06,,false,false,false,false
03/30/1958,0,5.98,0,51.08,21.02,,false,false,false,false
03/31/1958,0.02,4.02,0,39.02,33.08,,false,false,false,false
04/01/1958,0,2.99,0,39.92,32,,false,false,false,false
04/02/1958,0.07,2.99,0,35.96,32,,false,false,false,false
04/03/1958,0,2.99,0,44.96,32,,false,false,false,false
04/04/1958,0,2.99,0,50,21.92,,false,false,false,false
04/05/1958,0,2.01,0,55.04,19.94,,false,false,false,false
04/06/1958,0.88,0.98,7.99,41,24.98,,false,false,false,false
04/07/1958,0.05,7.99,0,37.04,30.02,,false,false,false,false
04/08/1958,0,5.98,0,32,21.92,,false,false,false,false
04/09/1958,0,5.98,0,37.04,21.92,,false,false,false,false
04/10/1958,0,5.98,0,48.02,26.96,,false,false,false,false
04/11/1958,0.07,5.98,0.98,42.08,26.96,,false,false,false,false
04/12/1958,0.11,7.99,0.98,39.02,32,,false,false,false,false
04/13/1958,0,7.01,0,48.92,28.04,,false,false,false,false
04/14/1958,0,5.98,0,51.08,28.04,,false,false,false,false
04/15/1958,0,5,0,62.06,28.94,,false,false,false,false
04/16/1958,0,2.01,0,68,33.98,,false,false,false,false
04/17/1958,0,0.98,0,71.96,37.04,,false,false,false,false
04/18/1958,0,0,0,71.06,39.92,,false,false,false,false
04/19/1958,0,0,0,64.94,37.04,,false,false,false,false
04/20/1958,0,0,0,73.04,35.96,,false,false,false,false
04/21/1958,0.65,0,0,73.04,50,,false,false,false,false
04/22/1958,0.08,0,0,66.02,48.92,,false,false,false,false
04/23/1958,0.41,0,0,60.98,44.96,,false,false,false,false
04/24/1958,0,0,0,71.96,39.02,,false,false,false,false
04/25/1958,0,0,0,62.96,37.94,,false,false,false,false
04/26/1958,0,0,0,37.04,26.96,,false,false,false,false
04/27/1958,0.01,0,0,53.96,23,,false,false,false,false
04/28/1958,0.24,0,0,37.94,33.08,,false,false,false,false
04/29/1958,0.17,0,0,46.94,35.06,,false,false,false,false
04/30/1958,0,0,0,46.94,33.08,,false,false,false,false
05/01/1958,0,0,0,66.92,30.92,,false,false,false,false
05/02/1958,0,0,0,55.94,26.96,,false,false,false,false
05/03/1958,0.32,0,0,46.04,24.08,,false,false,false,false
05/04/1958,0,0,0,57.92,37.04,,false,false,false,false
05/05/1958,0,0,0,53.06,30.92,,false,false,false,false
05/06/1958,0.03,0,0,60.08,26.96,,false,false,false,false
05/07/1958,0.39,0,0,46.04,37.04,,false,false,false,false
05/08/1958,0.65,0,0,48.02,39.92,,false,false,false,false
05/09/1958,0,0,0,57.02,33.98,,false,false,false,false
05/10/1958,0.01,0,0,51.08,30.92,,false,false,false,false
05/11/1958,0.57,0,0,53.96,44.06,,false,false,false,false
05/12/1958,0.12,0,0,57.92,44.96,,false,false,false,false
05/13/1958,0,0,0,48.02,37.94,,false,false,false,false
05/14/1958,0,0,0,57.92,32,,false,false,false,false
05/15/1958,0.09,0,0,57.92,28.94,,false,false,false,false
05/16/1958,0.17,0,0,48.92,39.92,,false,false,false,false
05/17/1958,0,0,0,77,44.96,,false,false,false,false
05/18/1958,0.12,0,0,73.94,53.06,,false,false,false,false
05/19/1958,0.03,0,0,73.94,55.04,,false,false,false,false
05/20/1958,0.2,0,0,69.08,44.96,,false,false,false,false
05/21/1958,0,0,0,57.92,44.96,,false,false,false,false
05/22/1958,0,0,0,62.96,35.06,,false,false,false,false
05/23/1958,0,0,0,57.92,37.04,,false,false,false,false
05/24/1958,0,0,0,69.08,32,,false,false,false,false
05/25/1958,0.03,0,0,59,48.92,,false,false,false,false
05/26/1958,0,0,0,60.98,41,,false,false,false,false
05/27/1958,0,0,0,69.98,30.92,,false,false,false,false
05/28/1958,0.57,0,0,71.96,51.98,,false,false,false,false
05/29/1958,0.12,0,0,57.92,44.06,,false,false,false,false
05/30/1958,0.03,0,0,66.92,44.06,,false,false,false,false
05/31/1958,0,0,0,75.02,39.92,,false,false,false,false
06/01/1958,1.2,0,0,78.98,55.94,,false,false,false,false
06/02/1958,0.51,0,0,62.96,42.98,,false,false,false,false
06/03/1958,0,0,0,68,37.94,,false,false,false,false
06/04/1958,0,0,0,75.02,39.02,,false,false,false,false
06/05/1958,0.14,0,0,77,51.08,,false,false,false,false
06/06/1958,0,0,0,55.04,39.92,,false,false,false,false
06/07/1958,0,0,0,68,28.94,,false,false,false,false
06/08/1958,0,0,0,64.04,50,,false,false,false,false
06/09/1958,0,0,0,64.94,42.08,,false,false,false,false
06/10/1958,0.29,0,0,53.06,39.92,,false,false,false,false
06/11/1958,0,0,0,69.98,46.94,,false,false,false,false
06/12/1958,0,0,0,71.96,51.98,,false,false,false,false
06/13/1958,0.01,0,0,69.08,46.94,,false,false,false,false
06/14/1958,0.22,0,0,62.06,48.02,,false,false,false,false
06/15/1958,0,0,0,64.04,48.92,,false,false,false,false
06/16/1958,0.12,0,0,55.94,44.96,,false,false,false,false
06/17/1958,0.01,0,0,51.98,44.06,,false,false,false,false
06/18/1958,0,0,0,64.94,42.08,,false,false,false,false
06/19/1958,0,0,0,69.08,41,,false,false,false,false
06/20/1958,0,0,0,59,44.96,,false,false,false,false
06/21/1958,0.42,0,0,60.98,50,,false,false,false,false
06/22/1958,0.08,0,0,64.94,44.96,,false,false,false,false
06/23/1958,0,0,0,69.98,41,,false,false,false,false
06/24/1958,0.13,0,0,71.96,42.98,,false,false,false,false
06/25/1958,0.02,0,0,77,53.96,,false,false,false,false
06/26/1958,0.03,0,0,69.98,59,,false,false,false,false
06/27/1958,0,0,0,68,57.02,,false,false,false,false
06/28/1958,0,0,0,73.04,48.02,,false,false,false,false
06/29/1958,0,0,0,80.96,44.06,,false,false,false,false
06/30/1958,0.03,0,0,78.98,64.94,,false,false,false,false
07/01/1958,0,0,0,86,60.08,,false,false,false,false
07/02/1958,0,0,0,87.08,68,,false,false,false,false
07/03/1958,0,0,0,75.92,59,,false,false,false,false
07/04/1958,0,0,0,71.96,46.94,,false,false,false,false
07/05/1958,0,0,0,69.98,51.98,,false,false,false,false
07/06/1958,0,0,0,68,60.08,,false,false,false,false
07/07/1958,0.02,0,0,82.04,60.98,,false,false,false,false
07/08/1958,0.43,0,0,64.04,57.02,,false,false,false,false
07/09/1958,0,0,0,75.92,53.96,,false,false,false,false
07/10/1958,0,0,0,82.04,50,,false,false,false,false
07/11/1958,0.35,0,0,71.06,62.06,,false,false,false,false
07/12/1958,0.58,0,0,64.04,53.96,,false,false,false,false
07/13/1958,0,0,0,78.08,51.08,,false,false,false,false
07/14/1958,0,0,0,82.04,55.94,,false,false,false,false
07/15/1958,0,0,0,82.04,66.02,,false,false,false,false
07/16/1958,0.81,0,0,80.06,60.98,,false,false,false,false
07/17/1958,0,0,0,68,48.92,,false,false,false,false
07/18/1958,0,0,0,73.94,44.96,,false,false,false,false
07/19/1958,0.49,0,0,68,55.94,,false,false,false,false
07/20/1958,0.04,0,0,60.98,53.96,,false,false,false,false
07/21/1958,0,0,0,73.94,48.92,,false,false,false,false
07/22/1958,0.03,0,0,78.98,46.04,,false,false,false,false
07/23/1958,0.02,0,0,78.98,60.98,,false,false,false,false
07/24/1958,0,0,0,84.02,57.92,,false,false,false,false
07/25/1958,0,0,0,84.92,57.02,,false,false,false,false
07/26/1958,0.02,0,0,75.02,59,,false,false,false,false
07/27/1958,0,0,0,69.08,59,,false,false,false,false
07/28/1958,0.14,0,0,66.02,59,,false,false,false,false
07/29/1958,0.71,0,0,78.98,64.04,,false,false,false,false
07/30/1958,0.08,0,0,78.98,60.98,,false,false,false,false
07/31/1958,0,0,0,78.08,57.02,,false,false,false,false
08/01/1958,0,0,0,78.08,50,,false,false,false,false
08/02/1958,0,0,0,82.94,46.94,,false,false,false,false
08/03/1958,0,0,0,86,53.96,,false,false,false,false
08/04/1958,0.09,0,0,75.02,55.94,,false,false,false,false
08/05/1958,0,0,0,78.08,48.92,,false,false,false,false
08/06/1958,0,0,0,84.02,53.06,,false,false,false,false
08/07/1958,0,0,0,80.06,68,,false,false,false,false
08/08/1958,0.5,0,0,75.92,57.92,,false,false,false,false
08/09/1958,0.2,0,0,71.06,59,,false,false,false,false
08/10/1958,0.07,0,0,75.92,53.96,,false,false,false,false
08/11/1958,0,0,0,75.02,46.94,,false,false,false,false
08/12/1958,0,0,0,82.04,51.98,,false,false,false,false
08/13/1958,0,0,0,82.94,57.92,,false,false,false,false
08/14/1958,0,0,0,80.06,53.06,,false,false,false,false
08/15/1958,0,0,0,80.06,57.92,,false,false,false,false
08/16/1958,0,0,0,73.94,50,,false,false,false,false
08/17/1958,0.22,0,0,73.94,53.06,,false,false,false,false
08/18/1958,0.04,0,0,60.98,48.92,,false,false,false,false
08/19/1958,0.13,0,0,69.08,46.04,,false,false,false,false
08/20/1958,0,0,0,77,46.04,,false,false,false,false
08/21/1958,0.02,0,0,75.92,64.04,,false,false,false,false
08/22/1958,0,0,0,73.94,57.02,,false,false,false,false
08/23/1958,0,0,0,68,46.04,,false,false,false,false
08/24/1958,0.32,0,0,73.04,42.08,,false,false,false,false
08/25/1958,0,0,0,73.04,51.98,,false,false,false,false
08/26/1958,0,0,0,69.08,46.94,,false,false,false,false
08/27/1958,0,0,0,71.06,46.04,,false,false,false,false
08/28/1958,0,0,0,75.92,46.04,,false,false,false,false
08/29/1958,0,0,0,78.98,53.06,,false,false,false,false
08/30/1958,0,0,0,80.96,53.96,,false,false,false,false
08/31/1958,0,0,0,86,64.94,,false,false,false,false
09/01/1958,0,0,0,69.08,53.96,,false,false,false,false
09/02/1958,0,0,0,62.06,39.92,,false,false,false,false
09/03/1958,0,0,0,73.04,37.04,,false,false,false,false
09/04/1958,0,0,0,71.06,51.98,,false,false,false,false
09/05/1958,0.04,0,0,75.02,48.02,,false,false,false,false
09/06/1958,0.02,0,0,69.98,44.06,,false,false,false,false
09/07/1958,0.06,0,0,71.96,53.96,,false,false,false,false
09/08/1958,0,0,0,66.92,51.08,,false,false,false,false
09/09/1958,0,0,0,66.92,44.06,,false,false,false,false
09/10/1958,0.29,0,0,64.04,51.98,,false,false,false,false
09/11/1958,0.09,0,0,51.98,46.04,,false,false,false,false
09/12/1958,0,0,0,62.06,35.96,,false,false,false,false
09/13/1958,0.02,0,0,57.92,39.92,,false,false,false,false
09/14/1958,0,0,0,69.98,42.98,,false,false,false,false
09/15/1958,0,0,0,80.96,57.02,,false,false,false,false
09/16/1958,0.19,0,0,73.04,57.92,,false,false,false,false
09/17/1958,0.24,0,0,64.94,50,,false,false,false,false
09/18/1958,1.29,0,0,53.96,48.02,,false,false,false,false
09/19/1958,0.11,0,0,62.96,48.92,,false,false,false,false
09/20/1958,0,0,0,62.06,51.98,,false,false,false,false
09/21/1958,0.29,0,0,62.96,51.98,,false,false,false,false
09/22/1958,0.1,0,0,66.92,51.98,,false,false,false,false
09/23/1958,0,0,0,75.92,42.98,,false,false,false,false
09/24/1958,0,0,0,73.04,42.08,,false,false,false,false
09/25/1958,0.06,0,0,80.96,57.92,,false,false,false,false
09/26/1958,0,0,0,75.92,46.94,,false,false,false,false
09/27/1958,0.44,0,0,51.98,46.94,,false,false,false,false
09/28/1958,0,0,0,50,42.98,,false,false,false,false
09/29/1958,0,0,0,62.06,35.96,,false,false,false,false
09/30/1958,0,0,0,59,35.96,,false,false,false,false
10/01/1958,0.36,0,0,53.96,39.02,,false,false,false,false
10/02/1958,0,0,0,57.92,28.94,,false,false,false,false
10/03/1958,0,0,0,57.92,28.94,,false,false,false,false
10/04/1958,0,0,0,64.94,33.98,,false,false,false,false
10/05/1958,0.19,0,0,55.94,32,,false,false,false,false
10/06/1958,0,0,0,53.06,28.04,,false,false,false,false
10/07/1958,0,0,0,66.92,37.94,,false,false,false,false
10/08/1958,0,0,0,66.92,37.04,,false,false,false,false
10/09/1958,0,0,0,75.02,51.08,,false,false,false,false
10/10/1958,0.19,0,0,75.92,50,,false,false,false,false
10/11/1958,0.12,0,0,50,35.06,,false,false,false,false
10/12/1958,0,0,0,37.04,33.08,,false,false,false,false
10/13/1958,0,0,0,44.06,21.92,,false,false,false,false
10/14/1958,0,0,0,53.06,17.06,,false,false,false,false
10/15/1958,0,0,0,55.94,39.92,,false,false,false,false
10/16/1958,0.11,0,0,73.04,44.06,,false,false,false,false
10/17/1958,0.12,0,0,62.96,48.92,,false,false,false,false
10/18/1958,0,0,0,48.92,32,,false,false,false,false
10/19/1958,0,0,0,53.06,28.04,,false,false,false,false
10/20/1958,0,0,0,55.94,28.04,,false,false,false,false
10/21/1958,0,0,0,55.94,30.02,,false,false,false,false
10/22/1958,0,0,0,59,35.96,,false,false,false,false
10/23/1958,1.32,0,0,53.06,46.04,,false,false,false,false
10/24/1958,0.55,0,0,51.98,41,,false,false,false,false
10/25/1958,0.16,0,0,42.08,33.98,,false,false,false,false
10/26/1958,0.15,0,0,42.08,30.92,,false,false,false,false
10/27/1958,0.17,0,0,42.08,37.04,,false,false,false,false
10/28/1958,0.4,0,0,46.04,33.98,,false,false,false,false
10/29/1958,0.35,0,0,37.94,32,,false,false,false,false
10/30/1958,0,0,0,37.94,33.08,,false,false,false,false
10/31/1958,0,0,0,53.06,30.02,,false,false,false,false
11/01/1958,0,0,0,39.02,24.98,,false,false,false,false
11/02/1958,0,0,0,44.96,17.96,,false,false,false,false
11/03/1958,0.01,0,0,48.02,30.02,,false,false,false,false
11/04/1958,0,0,0,57.92,23,,false,false,false,false
11/05/1958,0,0,0,57.02,28.94,,false,false,false,false
11/06/1958,0,0,0,51.98,35.96,,false,false,false,false
11/07/1958,0,0,0,44.06,33.08,,false,false,false,false
11/08/1958,0,0,0,46.04,28.04,,false,false,false,false
11/09/1958,0.09,0,0,39.92,33.98,,false,false,false,false
11/10/1958,0.07,0,0,39.92,33.08,,false,false,false,false
11/11/1958,0,0,0,39.92,28.94,,false,false,false,false
11/12/1958,0,0,0,48.92,30.92,,false,false,false,false
11/13/1958,0,0,0,53.06,26.06,,false,false,false,false
11/14/1958,0.34,0,0,46.04,30.92,,false,false,false,false
11/15/1958,0.26,0,0,62.06,44.96,,false,false,false,false
11/16/1958,0,0,0,44.96,33.08,,false,false,false,false
11/17/1958,0,0,0,44.06,37.94,,false,false,false,false
11/18/1958,0.04,0,0,50,39.02,,false,false,false,false
11/19/1958,0.04,0,0,55.94,42.08,,false,false,false,false
11/20/1958,0,0,0,53.06,33.98,,false,false,false,false
11/21/1958,0.07,0,0,48.02,28.94,,false,false,false,false
11/22/1958,0,0,0,30.02,24.08,,false,false,false,false
11/23/1958,0,0,0,41,15.98,,false,false,false,false
11/24/1958,0.1,0,2.01,39.92,23,,false,false,false,false
11/25/1958,0,2.01,0,30.02,15.08,,false,false,false,false
11/26/1958,0.1,0,0,39.02,23,,false,false,false,false
11/27/1958,0,0,0,32,14,,false,false,false,false
11/28/1958,0.82,0,7.99,26.06,10.04,,false,false,false,false
11/29/1958,0.13,10,0.98,30.92,15.98,,false,false,false,false
11/30/1958,0.03,12.99,0.98,15.98,-5.08,,false,false,false,false
12/01/1958,0.03,12.99,0,17.06,-7.06,,false,false,false,false
12/02/1958,0.03,14.02,0.51,19.94,-0.94,,false,false,false,false
12/03/1958,0.04,14.02,0.39,19.94,-2.02,,false,false,false,false
12/04/1958,0.12,15.98,1.18,33.08,19.94,,false,false,false,false
12/05/1958,0.67,12.99,4.02,37.04,30.02,,false,false,false,false
12/06/1958,0.06,12.99,0.98,30.02,12.02,,false,false,false,false
12/07/1958,0,12.99,0,17.96,3.02,,false,false,false,false
12/08/1958,0.01,10,0,17.96,-0.04,,false,false,false,false
12/09/1958,0.02,10.98,0.51,19.94,-4,,false,false,false,false
12/10/1958,0,10.98,0,6.98,-9.94,,false,false,false,false
12/11/1958,0,10.98,0,14,-20.02,,false,false,false,false
12/12/1958,0,10.98,0,15.98,-9.04,,false,false,false,false
12/13/1958,0,10,0,15.98,-2.02,,false,false,false,false
12/14/1958,0,10,0,19.94,-2.02,,false,false,false,false
12/15/1958,0.08,10.98,2.01,21.02,3.02,,false,false,false,false
12/16/1958,0,12.99,0,17.96,1.04,,false,false,false,false
12/17/1958,0.12,12.99,2.99,15.08,-2.92,,false,false,false,false
12/18/1958,0,15.98,0,19.94,-0.04,,false,false,false,false
12/19/1958,0.03,15,0,37.04,12.02,,false,false,false,false
12/20/1958,0,15,0,12.02,-13,,false,false,false,false
12/21/1958,0.01,15.98,0,5,-18.04,,false,false,false,false
12/22/1958,0,15,0,24.08,-20.92,,false,false,false,false
12/23/1958,0.02,15,0,35.96,21.02,,false,false,false,false
12/24/1958,0,15,0,21.02,-2.02,,false,false,false,false
12/25/1958,0,15,0,1.04,-7.96,,false,false,false,false
12/26/1958,0,15,0,19.94,-11.02,,false,false,false,false
12/27/1958,0,15,0,32,6.98,,false,false,false,false
12/28/1958,0,14.02,0,32,14,,false,false,false,false
12/29/1958,0,14.02,0,30.92,6.98,,false,false,false,false
12/30/1958,0.02,14.02,0.98,30.92,8.96,,false,false,false,false
12/31/1958,0,15,0,21.92,-2.92,,false,false,false,false
01/01/1959,0,14.02,0,28.04,-2.02,,false,false,false,false
01/02/1959,0.31,17.99,5,32,24.08,,false,false,false,false
01/03/1959,0,19.02,0,35.06,30.02,,false,false,false,false
01/04/1959,0.08,15.98,2.99,35.06,8.06,,false,false,false,false
01/05/1959,0.02,20,0.98,8.06,-9.94,,false,false,false,false
01/06/1959,0.02,20,0,1.94,-9.04,,false,false,false,false
01/07/1959,0.01,20,0,8.06,-0.04,,false,false,false,false
01/08/1959,0,20,0,10.94,3.92,,false,false,false,false
01/09/1959,0.19,20,0,10.94,1.94,,false,false,false,false
01/10/1959,0.01,20,0,8.06,3.02,,false,false,false,false
01/11/1959,0.01,20,0,17.06,3.92,,false,false,false,false
01/12/1959,0,20,0,26.96,8.96,,false,false,false,false
01/13/1959,0,20,0,26.06,17.96,,false,false,false,false
01/14/1959,0,20,0,24.08,14,,false,false,false,false
01/15/1959,0.03,20,0.98,26.96,15.98,,false,false,false,false
01/16/1959,0.55,20.98,2.99,30.92,19.04,,false,false,false,false
01/17/1959,0.1,24.02,0.98,21.02,10.94,,false,false,false,false
01/18/1959,0,25,0,15.98,1.04,,false,false,false,false
01/19/1959,0.02,25,0.98,28.94,-0.94,,false,false,false,false
01/20/1959,0.02,25.98,0.31,28.94,15.08,,false,false,false,false
01/21/1959,0.89,27.01,0.98,41,19.94,,false,false,false,false
01/22/1959,0.47,19.02,0,50,15.98,,false,false,false,false
01/23/1959,0,19.02,0,15.98,3.92,,false,false,false,false
01/24/1959,0.01,19.02,0.98,15.08,-2.02,,false,false,false,false
01/25/1959,0.01,20,0,24.98,-2.92,,false,false,false,false
01/26/1959,0,20,0,10.94,-16.06,,false,false,false,false
01/27/1959,0,19.02,0,19.94,-7.96,,false,false,false,false
01/28/1959,0,17.99,0,32,-7.06,,false,false,false,false
01/29/1959,0,17.01,0,35.06,5,,false,false,false,false
01/30/1959,0.15,15.98,0,44.06,21.02,,false,false,false,false
01/31/1959,0,15,0,21.02,-0.94,,false,false,false,false
02/01/1959,0,15,0,1.94,-11.02,,false,false,false,false
02/02/1959,0,15,0,12.92,-22,,false,false,false,false
02/03/1959,0,15,0,28.94,-2.92,,false,false,false,false
02/04/1959,0.11,14.02,0,39.92,26.06,,false,false,false,false
02/05/1959,0,12.01,0,37.04,19.94,,false,false,false,false
02/06/1959,0,12.01,0,30.02,3.92,,false,false,false,false
02/07/1959,0,12.01,0,32,-0.04,,false,false,false,false
02/08/1959,0.01,12.01,0,30.92,-14.08,,false,false,false,false
02/09/1959,0.04,12.01,0,15.08,-18.04,,false,false,false,false
02/10/1959,0.42,12.01,2.99,21.92,8.96,,false,false,false,false
02/11/1959,0.26,17.01,5,15.08,-9.04,,false,false,false,false
02/12/1959,0,17.01,0,17.96,-14.98,,false,false,false,false
02/13/1959,0,17.01,0,37.94,17.96,,false,false,false,false
02/14/1959,0.13,12.99,2.01,32,5,,false,false,false,false
02/15/1959,0.31,20,5,30.02,-4,,false,false,false,false
02/16/1959,0.04,20,0,32,-11.92,,false,false,false,false
02/17/1959,0,20,0,33.08,21.92,,false,false,false,false
02/18/1959,0.31,20,2.99,24.08,15.98,,false,false,false,false
02/19/1959,0.08,24.02,0.98,15.98,-5.98,,false,false,false,false
02/20/1959,0,24.02,0,3.92,-11.92,,false,false,false,false
02/21/1959,0.17,22.99,0.98,17.96,-5.08,,false,false,false,false
02/22/1959,0,24.02,0,8.96,-9.94,,false,false,false,false
02/23/1959,0.19,24.02,2.99,14,-11.92,,false,false,false,false
02/24/1959,0.32,30,2.99,15.98,5,,false,false,false,false
02/25/1959,0,30,0,28.94,-7.06,,false,false,false,false
02/26/1959,0,30,0,37.04,-5.08,,false,false,false,false
02/27/1959,0,27.99,0,32,10.04,,false,false,false,false
02/28/1959,0,27.01,0,39.92,19.04,,false,false,false,false
03/01/1959,0,24.02,0,42.08,28.94,,false,false,false,false
03/02/1959,0,20.98,0,37.94,21.92,,false,false,false,false
03/03/1959,0.09,17.99,0,42.08,12.92,,false,false,false,false
03/04/1959,0.29,20,2.99,37.04,30.02,,false,false,false,false
03/05/1959,0,19.02,0,39.02,21.92,,false,false,false,false
03/06/1959,0.58,19.02,0,37.94,26.06,,false,false,false,false
03/07/1959,0.01,15,0,33.98,12.92,,false,false,false,false
03/08/1959,0.01,15.98,0,21.92,3.02,,false,false,false,false
03/09/1959,0.08,15.98,0.98,26.06,1.94,,false,false,false,false
03/10/1959,0,15.98,0,28.04,-2.02,,false,false,false,false
03/11/1959,0,14.02,0,30.92,-4,,false,false,false,false
03/12/1959,0.64,14.02,9.02,21.92,8.06,,false,false,false,false
03/13/1959,0.26,24.02,2.01,24.98,10.94,,false,false,false,false
03/14/1959,0,25,0,35.06,15.98,,false,false,false,false
03/15/1959,0.1,25,0,39.02,8.96,,false,false,false,false
03/16/1959,0,19.02,0,37.94,26.06,,false,false,false,false
03/17/1959,0,17.01,0,37.04,21.02,,false,false,false,false
03/18/1959,0,15,0,21.02,10.94,,false,false,false,false
03/19/1959,0,14.02,0,50,8.96,,false,false,false,false
03/20/1959,0,12.99,0,55.04,35.96,,false,false,false,false
03/21/1959,0.07,9.02,0,48.92,26.96,,false,false,false,false
03/22/1959,0,5,0,26.96,5,,false,false,false,false
03/23/1959,0,5,0,30.92,8.06,,false,false,false,false
03/24/1959,0,5,0,39.02,19.04,,false,false,false,false
03/25/1959,0.03,5,0,32,19.94,,false,false,false,false
03/26/1959,0,5,0,39.02,19.04,,false,false,false,false
03/27/1959,0.17,4.02,2.01,30.92,21.02,,false,false,false,false
03/28/1959,0,5.98,0,24.08,12.02,,false,false,false,false
03/29/1959,0,5,0,42.08,1.04,,false,false,false,false
03/30/1959,0,4.02,0,57.92,21.92,,false,false,false,false
03/31/1959,0,2.99,0,57.02,23,,false,false,false,false
04/01/1959,0,2.99,0,55.94,30.92,,false,false,false,false
04/02/1959,0.66,2.01,0,46.94,33.98,,false,false,false,false
04/03/1959,0.1,2.01,0,46.04,32,,false,false,false,false
04/04/1959,0,0.98,0,44.06,35.06,,false,false,false,false
04/05/1959,0,0,0,50,33.98,,false,false,false,false
04/06/1959,0.05,0,0,44.06,28.94,,false,false,false,false
04/07/1959,0,0,0,42.98,21.92,,false,false,false,false
04/08/1959,0.04,0,0,57.02,37.04,,false,false,false,false
04/09/1959,0.16,0,0,42.98,37.04,,false,false,false,false
04/10/1959,0,0,0,53.96,33.98,,false,false,false,false
04/11/1959,0.01,0,0,44.06,35.96,,false,false,false,false
04/12/1959,0,0,0,37.94,21.02,,false,false,false,false
04/13/1959,0,0,0,46.04,17.06,,false,false,false,false
04/14/1959,0,0,0,55.04,21.02,,false,false,false,false
04/15/1959,0,0,0,57.92,28.94,,false,false,false,false
04/16/1959,0,0,0,62.96,33.98,,false,false,false,false
04/17/1959,0,0,0,59,33.98,,false,false,false,false
04/18/1959,0.01,0,0,59,30.02,,false,false,false,false
04/19/1959,0,0,0,57.92,37.94,,false,false,false,false
04/20/1959,0,0,0,48.92,28.04,,false,false,false,false
04/21/1959,0,0,0,44.96,26.96,,false,false,false,false
04/22/1959,0,0,0,60.08,24.98,,false,false,false,false
04/23/1959,0,0,0,64.94,28.04,,false,false,false,false
04/24/1959,0,0,0,66.02,30.92,,false,false,false,false
04/25/1959,0,0,0,69.08,39.92,,false,false,false,false
04/26/1959,0.02,0,0,60.08,39.02,,false,false,false,false
04/27/1959,0,0,0,48.02,33.98,,false,false,false,false
04/28/1959,0.03,0,0,53.06,32,,false,false,false,false
04/29/1959,0.04,0,0,44.96,32,,false,false,false,false
04/30/1959,0.19,0,0,51.98,37.04,,false,false,false,false
05/01/1959,0,0,0,48.92,37.04,,false,false,false,false
05/02/1959,0,0,0,57.92,37.04,,false,false,false,false
05/03/1959,0,0,0,59,39.02,,false,false,false,false
05/04/1959,0,0,0,64.94,33.08,,false,false,false,false
05/05/1959,0,0,0,71.06,35.96,,false,false,false,false
05/06/1959,0,0,0,80.06,35.96,,false,false,false,false
05/07/1959,0.01,0,0,80.06,53.96,,false,false,false,false
05/08/1959,0,0,0,57.02,35.06,,false,false,false,false
05/09/1959,0,0,0,66.92,32,,false,false,false,false
05/10/1959,0,0,0,73.94,37.04,,false,false,false,false
05/11/1959,0.08,0,0,80.06,55.94,,false,false,false,false
05/12/1959,0.03,0,0,73.94,59,,false,false,false,false
05/13/1959,0,0,0,71.96,50,,false,false,false,false
05/14/1959,0.14,0,0,59,42.98,,false,false,false,false
05/15/1959,0,0,0,44.96,37.04,,false,false,false,false
05/16/1959,0,0,0,48.02,32,,false,false,false,false
05/17/1959,0,0,0,51.08,30.02,,false,false,false,false
05/18/1959,0,0,0,60.98,28.94,,false,false,false,false
05/19/1959,0.14,0,0,69.08,35.96,,false,false,false,false
05/20/1959,0.06,0,0,80.06,57.92,,false,false,false,false
05/21/1959,0.52,0,0,82.04,55.94,,false,false,false,false
05/22/1959,0.11,0,0,82.94,53.96,,false,false,false,false
05/23/1959,0.02,0,0,53.96,42.08,,false,false,false,false
05/24/1959,0.02,0,0,48.92,39.02,,false,false,false,false
05/25/1959,0,0,0,73.04,35.06,,false,false,false,false
05/26/1959,0,0,0,80.06,44.96,,false,false,false,false
05/27/1959,0,0,0,84.92,55.94,,false,false,false,false
05/28/1959,0,0,0,82.04,57.92,,false,false,false,false
05/29/1959,0.05,0,0,82.04,53.06,,false,false,false,false
05/30/1959,0.01,0,0,73.94,57.02,,false,false,false,false
05/31/1959,0,0,0,73.04,48.92,,false,false,false,false
06/01/1959,0.3,0,0,59,51.08,,false,false,false,false
06/02/1959,0.07,0,0,66.92,55.04,,false,false,false,false
06/03/1959,0,0,0,73.94,57.02,,false,false,false,false
06/04/1959,0,0,0,78.98,51.98,,false,false,false,false
06/05/1959,0,0,0,84.02,51.98,,false,false,false,false
06/06/1959,0.25,0,0,75.02,50,,false,false,false,false
06/07/1959,0,0,0,62.06,48.02,,false,false,false,false
06/08/1959,0.03,0,0,82.94,55.04,,false,false,false,false
06/09/1959,0,0,0,87.08,69.08,,false,false,false,false
06/10/1959,0,0,0,87.08,60.98,,false,false,false,false
