Week of,Rack 1,#1 Kerosene,#2 Fuel,#2 Diesel,ULS Deisel,Rack 2,#4 Fuel,#6 Fuel (1%),Rack 3,#6 Fuel (.5%),#6 Fuel (2%),Rack 4,Unleaded,Midgrade,Premium,Rack 5,LP Gas
01/04/2015 12:00:00 AM,ALBANY,2.4648,1.9588,2.0091,2.0091,BOSTON,2.0143,1.6500,BOSTON,1.4119,2.1982,ALBANY,1.5640,1.7368,1.8791,SELKIRK,0.7730
01/11/2015 12:00:00 AM,ALBANY,2.3009,1.7850,1.8647,1.8647,BOSTON,1.9071,1.5667,BOSTON,1.3286,2.1363,ALBANY,1.4293,1.6059,1.7590,SELKIRK,0.7096
01/18/2015 12:00:00 AM,ALBANY,2.2397,1.7475,1.8302,1.8302,BOSTON,1.8786,1.5714,BOSTON,1.3333,2.1375,ALBANY,1.4112,1.5762,1.7329,SELKIRK,0.7238
01/25/2015 12:00:00 AM,ALBANY,2.1722,1.7660,1.8033,1.8033,BOSTON,1.8786,1.5810,BOSTON,1.3429,2.1482,ALBANY,1.3970,1.5592,1.7073,SELKIRK,0.7584
02/01/2015 12:00:00 AM,ALBANY,2.1564,1.7680,1.7957,1.7957,BOSTON,1.8810,1.6071,BOSTON,1.3690,2.1613,ALBANY,1.4049,1.5714,1.7203,SELKIRK,0.7814
02/08/2015 12:00:00 AM,ALBANY,2.2822,1.8810,1.9434,1.9434,BOSTON,2.0357,1.7548,BOSTON,1.5167,2.2327,ALBANY,1.4923,1.6475,1.7990,SELKIRK,0.8204
02/15/2015 12:00:00 AM,ALBANY,2.3348,1.9813,2.0251,2.0251,BOSTON,2.0690,1.7833,BOSTON,1.5452,2.2399,ALBANY,1.5547,1.7180,1.8668,SELKIRK,0.8429
02/22/2015 12:00:00 AM,ALBANY,2.5114,2.1025,2.2031,2.2031,BOSTON,2.1833,1.8357,BOSTON,1.5976,2.2768,ALBANY,1.5902,1.7522,1.8995,SELKIRK,0.9453
03/01/2015 12:00:00 AM,ALBANY,2.7105,2.2949,2.3351,2.3351,BOSTON,2.2810,1.8643,BOSTON,1.6262,2.2923,ALBANY,1.7303,1.9001,2.0447,SELKIRK,1.0326
03/08/2015 12:00:00 AM,ALBANY,2.8024,2.3303,2.3940,2.3940,BOSTON,2.5500,2.1119,BOSTON,1.8738,2.3804,ALBANY,1.7646,1.9361,2.0783,SELKIRK,1.0623
03/15/2015 12:00:00 AM,ALBANY,2.7482,2.1150,2.1423,2.1423,BOSTON,2.3976,2.0095,BOSTON,1.7714,2.3149,ALBANY,1.7150,1.8774,2.0053,SELKIRK,0.9869
03/22/2015 12:00:00 AM,ALBANY,2.4070,2.0180,2.0215,2.0215,BOSTON,2.3310,1.9762,BOSTON,1.7381,2.3077,ALBANY,1.6839,1.8542,1.9958,SELKIRK,0.9086
03/29/2015 12:00:00 AM,ALBANY,2.3160,1.8600,1.9120,1.9120,BOSTON,2.3190,2.0286,BOSTON,1.7905,2.3363,ALBANY,1.7193,1.8764,1.9874,SELKIRK,0.8578
04/05/2015 12:00:00 AM,ALBANY,2.3090,1.8241,1.8908,1.8908,BOSTON,2.2714,1.9524,BOSTON,1.7143,2.3006,ALBANY,1.7548,1.8996,2.0620,SELKIRK,0.8060
04/12/2015 12:00:00 AM,ALBANY,2.2748,1.7750,1.8458,1.8458,BOSTON,2.0643,1.7857,BOSTON,1.5476,2.1756,ALBANY,1.6797,1.8506,1.9957,SELKIRK,0.7831
04/19/2015 12:00:00 AM,ALBANY,2.4300,1.9488,2.0223,2.0223,BOSTON,2.2333,1.9357,BOSTON,1.6976,2.2339,ALBANY,1.8173,1.9598,2.1356,SELKIRK,0.7838
04/26/2015 12:00:00 AM,ALBANY,2.3785,1.9320,1.9908,1.9908,BOSTON,2.2095,1.9214,BOSTON,1.6833,2.2208,ALBANY,1.8321,1.9921,2.1389,SELKIRK,0.7883
05/03/2015 12:00:00 AM,ALBANY,2.4080,2.0020,2.0550,2.0550,BOSTON,2.2690,1.9667,BOSTON,1.7286,2.2387,ALBANY,1.9231,2.0929,2.2243,SELKIRK,0.7901
05/10/2015 12:00:00 AM,ALBANY,2.5028,2.0693,2.1158,2.1158,BOSTON,2.3333,2.0262,BOSTON,1.7881,2.2661,ALBANY,1.9264,2.0935,2.2310,SELKIRK,0.7381
05/17/2015 12:00:00 AM,ALBANY,2.4570,2.0595,2.0998,2.0998,BOSTON,2.3190,2.0119,BOSTON,1.7738,2.2530,ALBANY,1.9383,2.1086,2.2600,SELKIRK,0.6972
05/24/2015 12:00:00 AM,ALBANY,2.3815,2.0010,2.0423,2.0423,BOSTON,2.2595,1.9548,BOSTON,1.7167,2.2185,ALBANY,1.9555,2.1165,2.2790,SELKIRK,0.6344
05/31/2015 12:00:00 AM,ALBANY,2.3223,1.9035,1.9603,1.9603,BOSTON,2.1929,1.9167,BOSTON,1.6786,2.1982,ALBANY,1.9170,2.0868,2.2403,SELKIRK,0.5717
06/07/2015 12:00:00 AM,ALBANY,2.3526,1.9485,1.9903,1.9903,BOSTON,2.2286,1.9429,BOSTON,1.7048,2.2125,ALBANY,2.0046,2.1732,2.3323,SELKIRK,0.5886
06/14/2015 12:00:00 AM,ALBANY,2.4090,1.9960,2.0400,2.0400,BOSTON,2.2762,1.9929,BOSTON,1.7548,2.2435,ALBANY,2.0718,2.2421,2.3917,SELKIRK,0.5033
06/21/2015 12:00:00 AM,ALBANY,2.3743,1.9485,2.0013,2.0013,BOSTON,2.2405,1.9500,BOSTON,1.7119,2.2196,ALBANY,2.0360,2.2104,2.3554,SELKIRK,0.4942
06/28/2015 12:00:00 AM,ALBANY,2.3299,1.9261,1.9735,1.9735,BOSTON,2.2167,1.9310,BOSTON,1.6929,2.2089,ALBANY,1.9957,2.1742,2.3165,SELKIRK,0.4866
07/05/2015 12:00:00 AM,ALBANY,2.2938,1.8775,1.9433,1.9433,BOSTON,2.1833,1.9048,BOSTON,1.6667,2.1970,ALBANY,1.9823,2.1501,2.2932,SELKIRK,0.5513
07/12/2015 12:00:00 AM,ALBANY,2.1893,1.7613,1.8180,1.8180,BOSTON,2.0571,1.7881,BOSTON,1.5500,2.1375,ALBANY,1.9873,2.1617,2.3118,SELKIRK,0.5252
07/19/2015 12:00:00 AM,ALBANY,2.1063,1.7051,1.7533,1.7533,BOSTON,2.0310,1.7762,BOSTON,1.5381,2.1304,ALBANY,1.8528,2.0355,2.1934,SELKIRK,0.5417
07/26/2015 12:00:00 AM,ALBANY,2.0855,1.7066,1.7548,1.7548,BOSTON,2.0167,1.7452,BOSTON,1.5071,2.1161,ALBANY,1.8458,2.0568,2.2171,SELKIRK,0.5406
08/02/2015 12:00:00 AM,ALBANY,2.0190,1.6368,1.6833,1.6833,BOSTON,1.9643,1.7048,BOSTON,1.4667,2.0958,ALBANY,1.7953,1.9337,2.2047,SELKIRK,0.5280
08/09/2015 12:00:00 AM,ALBANY,1.9543,1.5780,1.6163,1.6163,BOSTON,1.8881,1.6238,BOSTON,1.3857,2.0554,ALBANY,1.7070,1.8365,2.1541,SELKIRK,0.5019
08/16/2015 12:00:00 AM,ALBANY,2.0185,1.6330,1.6713,1.6713,BOSTON,1.9167,1.6381,BOSTON,1.4000,2.0625,ALBANY,1.7805,1.9101,2.2265,SELKIRK,0.4929
08/23/2015 12:00:00 AM,ALBANY,1.9543,1.5555,1.5940,1.5940,BOSTON,1.8405,1.5548,BOSTON,1.3167,2.0149,ALBANY,1.6118,1.7428,2.0573,SELKIRK,0.4988
08/30/2015 12:00:00 AM,ALBANY,1.8258,1.4171,1.4763,1.4763,BOSTON,1.7310,1.4690,BOSTON,1.2310,1.9708,ALBANY,1.4478,1.5962,1.9124,SELKIRK,0.4884
09/06/2015 12:00:00 AM,ALBANY,2.0255,1.6255,1.6708,1.6708,BOSTON,1.9310,1.6429,BOSTON,1.4048,2.0577,ALBANY,1.5800,1.7260,2.0358,SELKIRK,0.5440
09/13/2015 12:00:00 AM,ALBANY,1.9653,1.5616,1.5890,1.5890,BOSTON,1.8571,1.5667,BOSTON,1.3286,2.0208,ALBANY,1.5161,1.6534,1.9742,SELKIRK,0.5590
09/20/2015 12:00:00 AM,ALBANY,1.9568,1.5616,1.5995,1.5995,BOSTON,1.8810,1.5976,BOSTON,1.3595,2.0363,ALBANY,1.4743,1.6065,1.9362,SELKIRK,0.5690
09/27/2015 12:00:00 AM,ALBANY,1.9365,1.5375,1.5733,1.5733,BOSTON,1.8286,1.5214,BOSTON,1.2833,1.9982,ALBANY,1.4741,1.6094,1.9330,SELKIRK,0.5911
10/04/2015 12:00:00 AM,ALBANY,1.9390,1.5551,1.5840,1.5840,BOSTON,1.8452,1.5429,BOSTON,1.3048,2.0077,ALBANY,1.4711,1.6102,1.9357,SELKIRK,0.6317
10/11/2015 12:00:00 AM,ALBANY,2.0005,1.6003,1.6370,1.6370,BOSTON,1.9095,1.6286,BOSTON,1.3905,2.0661,ALBANY,1.5018,1.6332,1.9586,SELKIRK,0.6935
10/18/2015 12:00:00 AM,ALBANY,1.8724,1.4868,1.5404,1.5404,BOSTON,1.8333,1.5786,BOSTON,1.3405,2.0601,ALBANY,1.4253,1.5648,1.8871,SELKIRK,0.6837
10/25/2015 12:00:00 AM,ALBANY,1.8420,1.4881,1.5333,1.5333,BOSTON,1.8095,1.5500,BOSTON,1.3119,2.0470,ALBANY,1.4020,1.5467,1.8668,SELKIRK,0.6389
11/01/2015 12:00:00 AM,ALBANY,1.9660,1.5325,1.5988,1.5988,BOSTON,1.8595,1.5976,BOSTON,1.3595,2.0708,ALBANY,1.4539,1.5906,1.9145,SELKIRK,0.6284
11/08/2015 12:00:00 AM,ALBANY,1.9966,1.5466,1.5850,1.5850,BOSTON,1.8690,1.6024,BOSTON,1.3643,2.0732,ALBANY,1.5355,1.6620,1.9822,SELKIRK,0.6789
11/15/2015 12:00:00 AM,ALBANY,1.9163,1.4896,1.5345,1.5345,BOSTON,1.7976,1.5310,BOSTON,1.2929,2.0375,ALBANY,1.4885,1.6174,1.9387,SELKIRK,0.6533
11/22/2015 12:00:00 AM,ALBANY,1.8297,1.4126,1.4538,1.4538,BOSTON,1.7333,1.4738,BOSTON,1.2357,2.0101,ALBANY,1.4145,1.5409,1.8096,SELKIRK,0.6130
11/29/2015 12:00:00 AM,ALBANY,1.8459,1.4346,1.4978,1.4978,BOSTON,1.7357,1.4786,BOSTON,1.2405,2.0113,ALBANY,1.4727,1.5909,1.8610,SELKIRK,0.6373
12/06/2015 12:00:00 AM,ALBANY,1.7517,1.3121,1.3540,1.3540,BOSTON,1.6310,1.3976,BOSTON,1.1595,1.9756,ALBANY,1.4040,1.5253,1.7908,SELKIRK,0.6408
12/13/2015 12:00:00 AM,ALBANY,1.6589,1.2540,1.3205,1.3205,BOSTON,1.5786,1.3262,BOSTON,1.0881,1.9387,ALBANY,1.3274,1.4541,1.7278,SELKIRK,0.6219
12/20/2015 12:00:00 AM,ALBANY,1.5445,1.1135,1.1775,1.1775,BOSTON,1.4690,1.2500,BOSTON,1.0119,1.8935,ALBANY,1.3418,1.4707,1.7394,SELKIRK,0.5781
12/27/2015 12:00:00 AM,ALBANY,1.5508,1.1363,1.2190,1.2190,BOSTON,1.4976,1.2738,BOSTON,1.0357,1.8970,ALBANY,1.3406,1.4755,1.7477,SELKIRK,0.5575
01/03/2016 12:00:00 AM,ALBANY,1.5263,1.1123,1.1733,1.1733,BOSTON,1.4762,1.2476,BOSTON,1.0095,1.8851,ALBANY,1.3290,1.4571,1.7190,SELKIRK,0.5901
01/10/2016 12:00:00 AM,ALBANY,1.5113,1.0988,1.1660,1.1660,BOSTON,1.4595,1.2190,BOSTON,0.9810,1.8708,ALBANY,1.2447,1.3726,1.6220,SELKIRK,0.5948
01/17/2016 12:00:00 AM,ALBANY,1.3961,0.9791,1.0775,1.0775,BOSTON,1.3643,1.1429,BOSTON,0.9048,1.8327,ALBANY,1.1627,1.2941,1.5350,SELKIRK,0.5413
01/24/2016 12:00:00 AM,ALBANY,1.2800,0.9323,1.0113,1.0113,BOSTON,1.3214,1.1333,BOSTON,0.8952,1.8280,ALBANY,1.1372,1.2496,1.5045,SELKIRK,0.5242
01/31/2016 12:00:00 AM,ALBANY,1.4966,1.0854,1.1728,1.1728,BOSTON,1.4524,1.2357,BOSTON,0.9976,1.8839,ALBANY,1.1418,1.2507,1.5037,SELKIRK,0.5447
02/07/2016 12:00:00 AM,ALBANY,1.5244,1.1356,1.2228,1.2228,BOSTON,1.4833,1.2619,BOSTON,1.0238,1.8982,ALBANY,1.1145,1.2043,1.4806,SELKIRK,0.5716
02/14/2016 12:00:00 AM,ALBANY,1.4168,1.0301,1.1115,1.1115,BOSTON,1.3952,1.2048,BOSTON,0.9667,1.8685,ALBANY,1.0451,1.1548,1.4163,SELKIRK,0.5907
02/21/2016 12:00:00 AM,ALBANY,1.5314,1.1338,1.2228,1.2228,BOSTON,1.4667,1.2452,BOSTON,1.0071,1.8863,ALBANY,1.0849,1.1872,1.4465,SELKIRK,0.5935
02/28/2016 12:00:00 AM,ALBANY,1.5001,1.0983,1.1915,1.1915,BOSTON,1.4476,1.2310,BOSTON,0.9929,1.8744,ALBANY,1.0840,1.1924,1.4510,SELKIRK,0.6114
03/06/2016 12:00:00 AM,ALBANY,1.5392,1.1380,1.1998,1.1998,BOSTON,1.4643,1.2333,BOSTON,0.9952,1.8673,ALBANY,1.1038,1.2049,1.4734,SELKIRK,0.6431
03/13/2016 12:00:00 AM,ALBANY,1.6346,1.2645,1.3333,1.3333,BOSTON,1.5762,1.3333,BOSTON,1.0952,1.9042,ALBANY,1.2555,1.3714,1.5552,SELKIRK,0.6808
03/20/2016 12:00:00 AM,ALBANY,1.6479,1.2663,1.3262,1.3262,BOSTON,1.5667,1.3190,BOSTON,1.0810,1.8958,ALBANY,1.2378,1.3355,1.6053,SELKIRK,0.6594
03/27/2016 12:00:00 AM,ALBANY,1.6255,1.2390,1.2990,1.2990,BOSTON,1.5571,1.3238,BOSTON,1.0857,1.8982,ALBANY,1.3328,1.4258,1.7024,SELKIRK,0.6593
04/03/2016 12:00:00 AM,ALBANY,1.5730,1.2035,1.2548,1.2548,BOSTON,1.5286,1.3119,BOSTON,1.0738,1.8923,ALBANY,1.3878,1.4849,1.7608,SELKIRK,0.6366
04/10/2016 12:00:00 AM,ALBANY,1.5442,1.1823,1.2260,1.2260,BOSTON,1.5214,1.3119,BOSTON,1.0738,1.8923,ALBANY,1.3794,1.4776,1.7469,SELKIRK,0.5922
04/17/2016 12:00:00 AM,ALBANY,1.6920,1.2998,1.3664,1.3664,BOSTON,1.6333,1.4024,BOSTON,1.1643,1.9339,ALBANY,1.5086,1.6027,1.8782,SELKIRK,0.6176
04/24/2016 12:00:00 AM,ALBANY,1.7539,1.3730,1.4253,1.4253,BOSTON,1.6738,1.4119,BOSTON,1.1738,1.9387,ALBANY,1.4936,1.5906,1.8611,SELKIRK,0.6017
05/01/2016 12:00:00 AM,ALBANY,1.7968,1.4016,1.4740,1.4740,BOSTON,1.7214,1.4619,BOSTON,1.2238,1.9637,ALBANY,1.5619,1.6601,1.9327,SELKIRK,0.6347
05/08/2016 12:00:00 AM,ALBANY,1.7663,1.3620,1.4265,1.4265,BOSTON,1.7000,1.4667,BOSTON,1.2286,1.9685,ALBANY,1.4766,1.5668,1.8465,SELKIRK,0.6442
05/15/2016 12:00:00 AM,ALBANY,1.8204,1.4123,1.4840,1.4840,BOSTON,1.7643,1.5381,BOSTON,1.3000,2.0244,ALBANY,1.5545,1.6559,1.9242,SELKIRK,0.6320
05/22/2016 12:00:00 AM,ALBANY,1.9049,1.5215,1.5757,1.5757,BOSTON,1.8214,1.5619,BOSTON,1.3238,2.0375,ALBANY,1.6181,1.7111,1.9882,SELKIRK,0.7111
05/29/2016 12:00:00 AM,ALBANY,1.9070,1.5403,1.6118,1.6118,BOSTON,1.8357,1.5619,BOSTON,1.3238,2.0375,ALBANY,1.6182,1.7128,1.9865,SELKIRK,0.6708
06/05/2016 12:00:00 AM,ALBANY,1.8999,1.5078,1.5863,1.5863,BOSTON,1.8262,1.5595,BOSTON,1.3214,2.0363,ALBANY,1.5829,1.6967,1.9496,SELKIRK,0.6853
06/12/2016 12:00:00 AM,ALBANY,1.9708,1.5718,1.6583,1.6583,BOSTON,1.9095,1.6500,BOSTON,1.4119,2.0815,ALBANY,1.5911,1.6927,1.9607,SELKIRK,0.6479
06/19/2016 12:00:00 AM,ALBANY,1.8658,1.4763,1.5640,1.5640,BOSTON,1.8333,1.5905,BOSTON,1.3524,2.0530,ALBANY,1.4827,1.5924,1.8523,SELKIRK,0.6413
06/26/2016 12:00:00 AM,ALBANY,1.8944,1.5352,1.5838,1.5838,BOSTON,1.8667,1.6333,BOSTON,1.3952,2.0744,ALBANY,1.5518,1.6519,1.9193,SELKIRK,0.6824
07/03/2016 12:00:00 AM,ALBANY,1.9258,1.5608,1.5932,1.5932,BOSTON,0.0189,0.0165,BOSTON,0.0142,0.0209,ALBANY,1.5110,1.6137,1.8806,SELKIRK,0.6924
07/10/2016 12:00:00 AM,ALBANY,1.8767,1.4921,1.5328,1.5328,BOSTON,1.8333,1.6286,BOSTON,1.3905,2.0720,ALBANY,1.4344,1.5362,1.8038,SELKIRK,0.6565
07/17/2016 12:00:00 AM,ALBANY,1.7781,1.3963,1.4475,1.4475,BOSTON,1.7643,1.5952,BOSTON,1.3571,2.0554,ALBANY,1.3921,1.4973,1.7618,SELKIRK,0.6568
07/24/2016 12:00:00 AM,ALBANY,1.7685,1.4125,1.4645,1.4645,BOSTON,1.6381,1.4619,BOSTON,1.2238,1.9887,ALBANY,1.3816,1.4837,1.7512,SELKIRK,0.6348
07/31/2016 12:00:00 AM,ALBANY,1.6561,1.3073,1.3698,1.3698,BOSTON,1.2643,1.0976,BOSTON,0.8595,1.8065,ALBANY,1.3519,1.4515,1.7237,SELKIRK,0.6164
08/07/2016 12:00:00 AM,ALBANY,1.6529,1.2960,1.3545,1.3545,BOSTON,1.2524,1.0881,BOSTON,0.8500,1.7958,ALBANY,1.3504,1.4582,1.7235,SELKIRK,0.5793
08/14/2016 12:00:00 AM,ALBANY,1.6972,1.3315,1.3800,1.3800,BOSTON,1.2262,1.0762,BOSTON,0.8381,1.1976,ALBANY,1.3250,1.4227,1.6963,SELKIRK,0.5899
08/21/2016 12:00:00 AM,ALBANY,1.8718,1.5056,1.5620,1.5620,BOSTON,1.3643,1.1714,BOSTON,0.9333,1.2952,ALBANY,1.4418,1.5393,1.8099,SELKIRK,0.6003
08/28/2016 12:00:00 AM,ALBANY,1.8805,1.5129,1.5760,1.5760,BOSTON,1.3714,1.1643,BOSTON,0.9262,1.2952,ALBANY,1.4881,1.5949,1.8606,SELKIRK,0.6131
09/04/2016 12:00:00 AM,ALBANY,1.7965,1.4311,1.4933,1.4933,BOSTON,0.0129,0.0110,BOSTON,0.0086,0.0123,ALBANY,1.4224,1.5174,1.7928,SELKIRK,0.6194
09/11/2016 12:00:00 AM,ALBANY,1.8029,1.4336,1.5000,1.5000,BOSTON,1.3000,1.1214,BOSTON,0.8833,1.2500,ALBANY,1.4164,1.5191,1.7865,SELKIRK,0.6068
09/18/2016 12:00:00 AM,ALBANY,1.7561,1.3857,1.4468,1.4468,BOSTON,1.2643,1.0976,BOSTON,0.8595,1.2238,ALBANY,1.4108,1.5114,1.7783,SELKIRK,0.6242
09/25/2016 12:00:00 AM,ALBANY,1.8130,1.4388,1.5013,1.5013,BOSTON,1.2786,1.0929,BOSTON,0.8548,1.2214,ALBANY,1.4372,1.5414,1.8068,SELKIRK,0.6511
10/02/2016 12:00:00 AM,ALBANY,1.8858,1.5078,1.5818,1.5818,BOSTON,1.3262,1.1190,BOSTON,0.8810,1.2452,ALBANY,1.5086,1.6089,1.8797,SELKIRK,0.6583
01/22/2017 12:00:00 AM,ALBANY,1.9946,1.6485,1.6854,1.6854,BOSTON,1.6738,1.5286,BOSTON,1.7957,1.2905,ALBANY,1.5814,1.6761,1.9542,SELKIRK,1.0272
01/29/2017 12:00:00 AM,ALBANY,1.9947,1.6572,1.6872,1.6872,BOSTON,1.7048,1.5548,BOSTON,1.8017,1.3167,ALBANY,1.5945,1.7147,1.9216,SELKIRK,1.0605
02/05/2017 12:00:00 AM,ALBANY,2.0375,1.7164,1.7428,1.7428,BOSTON,1.7310,1.5405,BOSTON,1.7844,1.3024,ALBANY,1.5835,1.6782,1.9567,SELKIRK,1.0915
02/12/2017 12:00:00 AM,ALBANY,2.0100,1.6846,1.7168,1.7168,BOSTON,1.7095,1.5405,BOSTON,1.7665,1.3024,ALBANY,1.5800,1.6755,1.9536,SELKIRK,1.0368
02/19/2017 12:00:00 AM,ALBANY,1.9900,1.6768,1.7028,1.7028,BOSTON,1.7143,1.5524,BOSTON,1.7743,1.3143,ALBANY,1.6292,1.7489,1.9355,SELKIRK,1.0350
02/26/2017 12:00:00 AM,ALBANY,1.9893,1.6864,1.7275,1.7275,BOSTON,1.7048,1.5119,BOSTON,1.7404,1.2738,ALBANY,1.5491,1.6429,1.9251,SELKIRK,0.9485
02/26/2017 12:00:00 AM,ALBANY,1.9893,1.6864,1.7275,1.7275,BOSTON,1.7048,1.5119,BOSTON,1.7404,1.2738,ALBANY,1.5491,1.6429,1.9251,SELKIRK,0.9485
03/05/2017 12:00:00 AM,ALBANY,1.9840,1.6811,1.7124,1.7124,BOSTON,1.7667,1.5833,BOSTON,1.7636,1.3452,ALBANY,1.5280,1.6176,1.9052,SELKIRK,0.8800
03/12/2017 12:00:00 AM,ALBANY,1.9078,1.6139,1.6484,1.6484,BOSTON,1.6952,1.5095,BOSTON,1.6868,1.2714,ALBANY,1.5486,1.6398,1.9254,SELKIRK,0.8735
03/19/2017 12:00:00 AM,ALBANY,1.8522,1.5792,1.5942,1.5942,BOSTON,1.6524,1.4667,BOSTON,1.6404,1.2286,ALBANY,1.4968,1.5979,1.8729,SELKIRK,0.9025
10/09/2016 12:00:00 AM,ALBANY,1.9700,1.6000,1.6500,1.6500,BOSTON,1.4000,1.1800,BOSTON,1.3000,0.9400,ALBANY,1.5300,1.6400,1.9000,SELKIRK,0.7700
10/16/2016 12:00:00 AM,ALBANY,1.9400,1.5900,1.6400,1.6400,BOSTON,1.3900,1.1800,BOSTON,1.3100,0.9500,ALBANY,1.4900,1.5900,1.8600,SELKIRK,0.7900
03/26/2017 12:00:00 AM,ALBANY,1.8357,1.5610,1.5947,1.5947,BOSTON,1.6286,1.4357,BOSTON,1.6130,1.1976,ALBANY,1.5331,1.6289,1.9091,SELKIRK,0.8393
04/02/2017 12:00:00 AM,ALBANY,1.8814,1.6023,1.6340,1.6340,BOSTON,1.6667,1.4690,BOSTON,1.6415,1.2310,ALBANY,1.5962,1.6879,1.9583,SELKIRK,0.8209
04/09/2017 12:00:00 AM,ALBANY,1.9388,1.6610,1.6996,1.6996,BOSTON,1.7190,1.5190,BOSTON,1.6951,1.2810,ALBANY,1.6374,1.7293,1.9994,SELKIRK,0.8243
04/16/2017 12:00:00 AM,ALBANY,1.9712,1.7062,1.7314,1.7314,BOSTON,1.7595,1.5595,BOSTON,1.7362,1.3214,ALBANY,1.6744,1.7811,2.0365,SELKIRK,0.8557
